,SPY,M0,M1,M2,M3,M4,M5,M6,M7,M_Unified
2021-05-11 00:00:00+00:00,2.2206936502108774,1.6360226256561075,1.6262179569177855,1.6146644450947674,1.6113420021447769,1.6342948211845256,1.6342948211845256,1.6342948211845256,0.9765193105103535,1.2706443504906473
2021-05-12 00:00:00+00:00,2.211961900010982,1.6332912373830948,1.6225773510558166,1.6111400629545702,1.6080746926922251,1.6315615963204035,1.6315615963204035,1.6315615963204035,0.9755531752531835,1.2704623503109305
2021-05-13 00:00:00+00:00,2.201724549872063,1.6338966107724706,1.6226177828922905,1.6111702740549074,1.6085295237060642,1.6320960704565628,1.6320960704565628,1.6320960704565628,0.9737965842527141,1.269920793079393
2021-05-14 00:00:00+00:00,2.21557173314891,1.6353265369760555,1.6247904401427158,1.6132920319895707,1.6107085383200117,1.6334848256524714,1.6334848256524714,1.6334848256524714,0.9746127133283453,1.2693685318505437
2021-05-17 00:00:00+00:00,2.2647672099832414,1.6428478094447385,1.6394033722590082,1.6273180064561517,1.6220951395766676,1.6410137950536028,1.6410137950536028,1.6410137950536028,0.9771851141179395,1.2721475349281233
2021-05-18 00:00:00+00:00,2.2751362145622593,1.643794393506472,1.64197868520753,1.6298805174057893,1.6238049140621802,1.641972933716248,1.641972933716248,1.641972933716248,0.9777881306793496,1.2714520229092736
2021-05-19 00:00:00+00:00,2.2649964478617997,1.6440006569720398,1.642168873788129,1.6299102531281082,1.624289403906729,1.642183259134936,1.642183259134936,1.642183259134936,0.9774038990802272,1.2707550399508352
2021-05-20 00:00:00+00:00,2.2236537308579942,1.6507199828302557,1.6524949440495258,1.6401668039311583,1.6331704769203894,1.6488929091630726,1.6488929091630726,1.6488929091630726,0.9790392845096708,1.274654220048927
2021-05-21 00:00:00+00:00,2.227058531595334,1.6530540417586657,1.658848357960091,1.6461621932757786,1.638158329380974,1.6512115749866134,1.6512115749866134,1.6512115749866134,0.9777940631736576,1.2759300668830318
2021-05-24 00:00:00+00:00,2.2308128346230727,1.6569963848032703,1.666489908628923,1.653407791289862,1.6440788380538955,1.6551435782973725,1.6551435782973725,1.6551435782973725,0.9780063296821934,1.2770688575594864
2021-05-25 00:00:00+00:00,2.2151215167890186,1.6530971172446633,1.6624137162623145,1.6492200417404166,1.6399579101906312,1.6512537050137586,1.6512537050137586,1.6512537050137586,0.9747525860853503,1.2731690657550454
2021-05-26 00:00:00+00:00,2.25875893156542,1.6545241931420114,1.6642353953610756,1.6508293605923263,1.641807953440819,1.6526963132484096,1.6526963132484096,1.6526963132484096,0.9750396598758306,1.272829269481245
2021-05-27 00:00:00+00:00,2.207208202384922,1.6467801626155754,1.6542930223784764,1.640959459349839,1.6330291441393237,1.6449380057362584,1.6449380057362584,1.6449380057362584,0.9640321473646315,1.2659989518249986
2021-05-28 00:00:00+00:00,2.21665777540052,1.6518309808917717,1.6590027795563473,1.6456376647437718,1.6378007268819197,1.6499714534604595,1.6499714534604595,1.6499714534604595,0.9710218646118046,1.271868334665326
2021-05-31 00:00:00+00:00,2.179391485312694,1.6558901995920523,1.6642492324856255,1.6505188013138397,1.6425330779310692,1.654053226793151,1.654053226793151,1.654053226793151,0.9733153235086176,1.273247817112467
2021-06-01 00:00:00+00:00,2.147346640905007,1.6594825456440956,1.6670720503597878,1.6533957422745593,1.6456989599911886,1.6576459372504782,1.6576459372504782,1.6576459372504782,0.9755111999371301,1.2750572074817488
2021-06-02 00:00:00+00:00,2.164141216026242,1.658704622221911,1.6668272056105304,1.653201708026633,1.645440378935216,1.656838738928777,1.656838738928777,1.656838738928777,0.9752990972058023,1.2758143675941789
2021-06-03 00:00:00+00:00,2.164507818150031,1.6547433605121151,1.6635962499587562,1.6499333835001704,1.6419235330453004,1.6528260099980048,1.6528260099980048,1.6528260099980048,0.9734202705118709,1.2739952358749025
2021-06-04 00:00:00+00:00,2.1152558476906624,1.6532163615560787,1.6641851733131283,1.6503567263110692,1.6413246322202617,1.6512938460321325,1.6512938460321325,1.6512938460321325,0.9727750181667913,1.2727396357298515
2021-06-07 00:00:00+00:00,2.0910328536701686,1.6610688007689365,1.672969943386964,1.6591124836619806,1.649646767223996,1.6591586372304918,1.6591586372304918,1.6591586372304918,0.9769308562182291,1.2771313794253292
2021-06-08 00:00:00+00:00,2.0957131548077332,1.6589318640767097,1.6767220436019823,1.6624104673921594,1.650733187025027,1.6570428916300735,1.6570428916300735,1.6570428916300735,0.9763903269419372,1.2755148809418047
2021-06-09 00:00:00+00:00,2.0853256990417677,1.6626927946840413,1.6801195934118982,1.6657486196094857,1.6543308851013983,1.6608058091486868,1.6608058091486868,1.6608058091486868,0.9776526973943739,1.2766542011253006
2021-06-10 00:00:00+00:00,2.1248849188422674,1.666618409509425,1.6883709096627257,1.6736818093088681,1.6602669228350715,1.6648117016050572,1.6648117016050572,1.6648117016050572,0.979000260447926,1.27735975965149
2021-06-11 00:00:00+00:00,2.1591993061610584,1.669895430849061,1.6919641964179373,1.6773994178562481,1.6638726296694923,1.6680660865309362,1.6680660865309362,1.6680660865309362,0.9795440196430929,1.2766411083309626
2021-06-14 00:00:00+00:00,2.1713437812700644,1.669227863479553,1.693298382739877,1.6786366435013709,1.6645639484533468,1.6674015551407666,1.6674015551407666,1.6674015551407666,0.9779743302193084,1.2753682221027896
2021-06-15 00:00:00+00:00,2.2209703387279647,1.6700900298145755,1.6952084402387566,1.6804019113795114,1.666202343781068,1.6682125291733663,1.6682125291733663,1.6682125291733663,0.9765313674931431,1.2741545634831823
2021-06-16 00:00:00+00:00,2.205028681124759,1.6651317289277041,1.6908971285350538,1.676131517505606,1.6615208513959263,1.663271381870172,1.663271381870172,1.663271381870172,0.9756224357599679,1.2726771789055835
2021-06-17 00:00:00+00:00,2.2075740437799327,1.6652594612508342,1.6946464316817234,1.6796221223469885,1.6642696699584012,1.6634493966081159,1.6634493966081159,1.6634493966081159,0.9757147130373495,1.273694556712907
2021-06-18 00:00:00+00:00,2.2350189319231415,1.6680591685584005,1.6994245889551431,1.6842616895534677,1.668120348205874,1.6661770688337951,1.6661770688337951,1.6661770688337951,0.9752596364463106,1.2738401571743694
2021-06-21 00:00:00+00:00,2.2101297259997854,1.670658387159324,1.700296068565642,1.68520973557834,1.669494946376328,1.6687538410790952,1.6687538410790952,1.6687538410790952,0.9749224872353386,1.2742799457416567
2021-06-22 00:00:00+00:00,2.2474516856854128,1.6637228776926976,1.6865276188920304,1.671848882701827,1.6584384880151135,1.6617642646490898,1.6617642646490898,1.6617642646490898,0.9724139849812488,1.2712804463743677
2021-06-23 00:00:00+00:00,2.2531990828861552,1.6721997822037846,1.6958393352427,1.6808109009699657,1.6677860459291782,1.6702412883619722,1.6702412883619722,1.6702412883619722,0.9732591840292923,1.2743882453870659
2021-06-24 00:00:00+00:00,2.2546382798957727,1.6739341173686713,1.7008838161182298,1.6858544062574885,1.6712918428805974,1.6719687332281856,1.6719687332281856,1.6719687332281856,0.972314282282751,1.27644126478245
2021-06-25 00:00:00+00:00,2.278136602838137,1.675033393580899,1.7022762855049944,1.6872285152134916,1.6730219528740067,1.6729685405421775,1.6729685405421775,1.6729685405421775,0.9692457652685892,1.2754248410180788
2021-06-28 00:00:00+00:00,2.2807190401512805,1.674931681093721,1.7032817073152264,1.6881755820033004,1.6732757308992747,1.672794640326591,1.672794640326591,1.672794640326591,0.9642435438042829,1.268178385662276
2021-06-29 00:00:00+00:00,2.2436313181688092,1.667016284390883,1.6950170656439993,1.6799393716443565,1.6656058747603122,1.6648678605925975,1.6648678605925975,1.6648678605925975,0.961769887084949,1.2662287736976259
2021-06-30 00:00:00+00:00,2.224788580081937,1.6662862641550307,1.6930462442247947,1.678051262846431,1.6644470988192364,1.6641283815493018,1.6641283815493018,1.6641283815493018,0.95943014731686,1.266355594156314
2021-07-01 00:00:00+00:00,2.251221600016431,1.6633354205979072,1.6916514562668896,1.6766538774572217,1.6627152449039049,1.6611829106716363,1.6611829106716363,1.6611829106716363,0.9565424031260998,1.2638242461379376
2021-07-02 00:00:00+00:00,2.280654523239584,1.6716203750814418,1.7004949372333165,1.685314264210866,1.6711567356812278,1.66946871881637,1.66946871881637,1.66946871881637,0.9591993214320677,1.2665609808812546
2021-07-05 00:00:00+00:00,2.232385086602692,1.6759454466655532,1.7056038133104507,1.6903269232540667,1.6754230182691727,1.673781646618708,1.673781646618708,1.673781646618708,0.9585688474040059,1.2667036703708894
2021-07-06 00:00:00+00:00,2.232647845191963,1.67441220931987,1.7042078137567704,1.6889291813811964,1.6742629710814667,1.6722086981184534,1.6722086981184534,1.6722086981184534,0.9501944431518585,1.264733415088637
2021-07-07 00:00:00+00:00,2.2518473722701717,1.6710396277482589,1.7017683080485317,1.6864666686570668,1.671652348868651,1.668838676140548,1.668838676140548,1.668838676140548,0.9482473965844413,1.2627053877472634
2021-07-08 00:00:00+00:00,2.2408409387930925,1.677964193419308,1.7048344551746204,1.6892565746112234,1.6760241418835753,1.6756713058976498,1.6756713058976498,1.6756713058976498,0.948388211187557,1.2647541613053637
2021-07-09 00:00:00+00:00,2.276342958672222,1.6808669413618522,1.7113914497678775,1.6955248765955544,1.6810020091409743,1.6786034519774529,1.6786034519774529,1.6786034519774529,0.9473654897635261,1.2638140203006738
2021-07-12 00:00:00+00:00,2.2969086680164743,1.6842693074119126,1.7141337575126616,1.6981685170858036,1.6842034183596617,1.6819662426581412,1.6819662426581412,1.6819662426581412,0.9495596704741631,1.2659054509361218
2021-07-13 00:00:00+00:00,2.303685208505059,1.686785947184965,1.7159509307830254,1.6999472519816603,1.686486865910127,1.6843985622954616,1.6843985622954616,1.6843985622954616,0.9486758196388791,1.2637961418438781
2021-07-14 00:00:00+00:00,2.324235790067973,1.6852229410360424,1.710628342401291,1.69439544685663,1.6824669400524686,1.6828528870490416,1.6828528870490416,1.6828528870490416,0.9530332728002467,1.267320973171051
2021-07-15 00:00:00+00:00,2.2946741477318193,1.6911524594898462,1.7165866660151199,1.7002135255171529,1.6881219640828427,1.6888028451776145,1.6888028451776145,1.6888028451776145,0.9537249594926153,1.2703673541802698
2021-07-16 00:00:00+00:00,2.251497727969315,1.6898650018139858,1.714232048901642,1.6978757399462208,1.685667005377218,1.6875045870695402,1.6875045870695402,1.6875045870695402,0.9479362305814835,1.2707363988358662
2021-07-19 00:00:00+00:00,2.224050195638962,1.6911951166936932,1.7142258002146582,1.6976069928348978,1.6864890747140895,1.6888339570914137,1.6888339570914137,1.6888339570914137,0.9500759839230843,1.2717734112209051
2021-07-20 00:00:00+00:00,2.23405623085455,1.6970798950791255,1.716718436420819,1.7002115859429443,1.6904830921932552,1.6947136532909388,1.6947136532909388,1.6947136532909388,0.9518851427487968,1.2744673295481825
2021-07-21 00:00:00+00:00,2.247065979879754,1.7003380820931815,1.719245823218765,1.7027266126711131,1.693106794996144,1.6979423426565283,1.6979423426565283,1.6979423426565283,0.9512685116092514,1.2762441282992123
2021-07-22 00:00:00+00:00,2.237456180621184,1.7083524411123756,1.726719469874907,1.7100898620787306,1.70075227974343,1.7059464550064163,1.7059464550064163,1.7059464550064163,0.9519571704291295,1.2793707572755237
2021-07-23 00:00:00+00:00,2.236325520427554,1.7125239694777565,1.7336132248105347,1.7169040789818901,1.706700040245333,1.7101229677799303,1.7101229677799303,1.7101229677799303,0.9519259691999491,1.279962213337717
2021-07-26 00:00:00+00:00,2.2605573875221086,1.7118766879908933,1.7337773050234744,1.7170678015241843,1.7063216867741333,1.7094670948850759,1.7094670948850759,1.7094670948850759,0.9524172000729113,1.2790656025748133
2021-07-27 00:00:00+00:00,2.296659083355097,1.710100070763256,1.7333082160962643,1.7165870715003577,1.7055156615714036,1.7077075287797319,1.7077075287797319,1.7077075287797319,0.9531950269850087,1.2803439072281761
2021-07-28 00:00:00+00:00,2.322359524068009,1.7088186990282015,1.7319979918491208,1.715074395130163,1.7035088911682654,1.7064473993377685,1.7064473993377685,1.7064473993377685,0.9516770148019014,1.2795036029332831
2021-07-29 00:00:00+00:00,2.3653270410832405,1.7091154123901222,1.7321289297623566,1.7151795450340952,1.7037189969268025,1.706722870645272,1.706722870645272,1.706722870645272,0.9504937745722234,1.2744810470452361
2021-07-30 00:00:00+00:00,2.3509459623607243,1.7086777267717574,1.73144210696463,1.7144262281312317,1.7031452575913295,1.7062591596166772,1.7062591596166772,1.7062591596166772,0.9468942916602118,1.276881536442202
2021-08-02 00:00:00+00:00,2.3581925512218223,1.7123149066455405,1.7351711602423958,1.7180434029347338,1.7064219882060596,1.709949445841628,1.709949445841628,1.709949445841628,0.9503756884673824,1.2834834249985592
2021-08-03 00:00:00+00:00,2.362311182763305,1.7100889266102142,1.7297505138942608,1.7128983807941898,1.7021607541172807,1.707764081283257,1.707764081283257,1.707764081283257,0.9502801775800632,1.2839154428374335
2021-08-04 00:00:00+00:00,2.3555838925558854,1.7127519380912128,1.7351278643016244,1.7183968077152176,1.7067456237880427,1.7104578681376454,1.7104578681376454,1.7104578681376454,0.9534850486773547,1.2859234823968686
2021-08-05 00:00:00+00:00,2.3804604092170876,1.721582690646535,1.7419431898620317,1.7249960684589498,1.714052271765286,1.7192412116991869,1.7192412116991869,1.7192412116991869,0.9552377380714925,1.2911524686345368
2021-08-06 00:00:00+00:00,2.36608069955665,1.7180351696743925,1.7374719103126601,1.7206941413173402,1.710069656800019,1.715695656893733,1.715695656893733,1.715695656893733,0.9542097863172976,1.2909893448398984
2021-08-09 00:00:00+00:00,2.3811058215801175,1.7196779014123635,1.739274374579336,1.7224719905906898,1.711615274473742,1.7173605709613065,1.7173605709613065,1.7173605709613065,0.9539691167893279,1.2912368781799806
2021-08-10 00:00:00+00:00,2.4095006177716076,1.719444112978334,1.736507645144766,1.7194827028128836,1.7099206954545416,1.717107112895154,1.717107112895154,1.717107112895154,0.9471963197458338,1.286509550321302
2021-08-11 00:00:00+00:00,2.3943403985621377,1.718250781840735,1.7285025341783251,1.7117161326944428,1.7041542379960073,1.7158837177302455,1.7158837177302455,1.7158837177302455,0.9445665234089706,1.283361269889256
2021-08-12 00:00:00+00:00,2.3942428476758324,1.7198492180741745,1.7334900050323252,1.7166432412448585,1.7076530805986085,1.7174609367640317,1.7174609367640317,1.7174609367640317,0.941312865798854,1.2777167783904089
2021-08-13 00:00:00+00:00,2.384210325463924,1.7294356097665529,1.736428584407734,1.719784854724145,1.7128419697844144,1.7270597621625174,1.7270597621625174,1.7270597621625174,0.9452983922841313,1.283207168200524
2021-08-16 00:00:00+00:00,2.363686167696932,1.7340417312139542,1.740230624663234,1.7234659582772935,1.717099901280438,1.731631039692683,1.731631039692683,1.731631039692683,0.9474902611466223,1.286337881793993
2021-08-17 00:00:00+00:00,2.358773812035942,1.7337581273220712,1.7392010894002736,1.7224294755527434,1.716241503245436,1.7314307268148887,1.7314307268148887,1.7314307268148887,0.9506536685314978,1.287785076680275
2021-08-18 00:00:00+00:00,2.371394676234761,1.7313946706090997,1.7366553706525962,1.7200262327815405,1.713774608430657,1.7290906622225268,1.7290906622225268,1.7290906622225268,0.9490569465200537,1.2837999610508966
2021-08-19 00:00:00+00:00,2.362241612606501,1.7371747364782881,1.7460840575728158,1.7295578847783257,1.7215597410513162,1.7348360295493617,1.7348360295493617,1.7348360295493617,0.9481466632751169,1.283183245233862
2021-08-20 00:00:00+00:00,2.402420490346439,1.7329777214237614,1.7436401070348881,1.7269818831798482,1.718504161327457,1.7306587236325037,1.7306587236325037,1.7306587236325037,0.9471491700088625,1.2823829848848076
2021-08-23 00:00:00+00:00,2.3446606444549576,1.7337940663368756,1.7385131031973913,1.7222188832606273,1.715478241960891,1.7314340085207318,1.7314340085207318,1.7314340085207318,0.9450756828171192,1.2795997940177226
2021-08-24 00:00:00+00:00,2.3559750003795137,1.7312837909457597,1.7373332401713075,1.7209732231702177,1.7138019114008332,1.7289872892512033,1.7289872892512033,1.7289872892512033,0.9489222165621954,1.2824461556932352
2021-08-25 00:00:00+00:00,2.330915693907733,1.7265227764540734,1.7287910286988246,1.7127438220411917,1.7066685100609011,1.7242604990346064,1.7242604990346064,1.7242604990346064,0.9496743534467785,1.2831109010969293
2021-08-26 00:00:00+00:00,2.3337987875410238,1.730451974967361,1.7380176739502038,1.7216198769644169,1.7137691148306098,1.728272514832897,1.728272514832897,1.728272514832897,0.952709283079757,1.2890387364564146
2021-08-27 00:00:00+00:00,2.3519247605644287,1.7347308340699061,1.7378160372138387,1.7216685389783621,1.7151459852889237,1.7324985180867578,1.7324985180867578,1.7324985180867578,0.9519520292914582,1.2895937739697279
2021-08-30 00:00:00+00:00,2.320191269091364,1.7371020778955393,1.737081693317686,1.7211743971086748,1.7155965364932224,1.7348672153122338,1.7348672153122338,1.7348672153122338,0.9512345730030576,1.2900546959678743
2021-08-31 00:00:00+00:00,2.3207722151305257,1.734665726204146,1.7341554491587818,1.7182950978173601,1.7127657315295965,1.7324431577390764,1.7324431577390764,1.7324431577390764,0.9509077239866942,1.2884293941470875
2021-09-01 00:00:00+00:00,2.3268814402476203,1.7356936433738386,1.7282515764719197,1.7128284442000452,1.7094055075966668,1.733495883131527,1.733495883131527,1.733495883131527,0.951808525030819,1.2881183049108544
2021-09-02 00:00:00+00:00,2.336481161327554,1.746895444098726,1.7394755164736497,1.7238389834308703,1.7205966542103437,1.7446795231233936,1.7446795231233936,1.7446795231233936,0.9527579771928553,1.2914310696747595
2021-09-03 00:00:00+00:00,2.3279542189689306,1.7465566515259359,1.7389349921411044,1.7233100285378726,1.7198338447115626,1.7443605597709178,1.7443605597709178,1.7443605597709178,0.9532936115242279,1.2924146477222702
2021-09-06 00:00:00+00:00,2.318586486946015,1.7441315173715408,1.7365637584874136,1.7209678206034011,1.7175413398077244,1.7419229698029395,1.7419229698029395,1.7419229698029395,0.9539397191638944,1.2906184031411325
2021-09-07 00:00:00+00:00,2.2956806978360573,1.7458636260785396,1.7369494653043167,1.7212910419447744,1.7183671925863184,1.7436610203552028,1.7436610203552028,1.7436610203552028,0.9541651223493263,1.2916744124278263
2021-09-08 00:00:00+00:00,2.3265983850374035,1.7486183395742494,1.7393021428468942,1.7236462758023383,1.7205904756147632,1.7464074390476152,1.7464074390476152,1.7464074390476152,0.9539679804856048,1.2923263504581008
2021-09-09 00:00:00+00:00,2.3074191468585292,1.7477500859061237,1.7385377044161674,1.7228575940154875,1.7201389496440653,1.7455468785329176,1.7455468785329176,1.7455468785329176,0.954710517234489,1.2922351232186486
2021-09-10 00:00:00+00:00,2.2847858983094373,1.7453924756611836,1.7337808731906017,1.7181636010759755,1.7162307177333898,1.743148104647279,1.743148104647279,1.743148104647279,0.9539591478016484,1.292740460693187
2021-09-13 00:00:00+00:00,2.231083518204764,1.745927990471817,1.7337718663746764,1.718084684858999,1.716175988682458,1.7436336873574318,1.7436336873574318,1.7436336873574318,0.9535232747006609,1.2920046315121538
2021-09-14 00:00:00+00:00,2.187533325957415,1.744412506512489,1.7285445086579991,1.7131695435318992,1.7124290687071784,1.742098979324735,1.742098979324735,1.742098979324735,0.9510423025504827,1.2889040904486757
2021-09-15 00:00:00+00:00,2.219739762327703,1.746920344719241,1.7288382798281758,1.7135151067610448,1.713260292168351,1.7447034018412522,1.7447034018412522,1.7447034018412522,0.9542968883384858,1.2928519945634678
2021-09-16 00:00:00+00:00,2.2134888298124995,1.7481614671346652,1.728909370551113,1.713686657441708,1.7142300692206245,1.745947391396777,1.745947391396777,1.745947391396777,0.954845901922383,1.29382713184645
2021-09-17 00:00:00+00:00,2.209314846878637,1.746653424546935,1.731397055142964,1.7159896282289224,1.7154139610692574,1.7444452071975614,1.7444452071975614,1.7444452071975614,0.9526687531630877,1.2915076865119188
2021-09-20 00:00:00+00:00,2.2287561941883993,1.7416305272611963,1.7257499649112829,1.7104559235523782,1.7100433711348353,1.7394145980585662,1.7394145980585662,1.7394145980585662,0.9512925724646186,1.2894067768590152
2021-09-21 00:00:00+00:00,2.2989756247897075,1.7431629743676864,1.732179653879664,1.7166253470806645,1.7149986471428527,1.7409571774530863,1.7409571774530863,1.7409571774530863,0.9518246058855688,1.2895728019898736
2021-09-22 00:00:00+00:00,2.246811069606485,1.744390721332003,1.7311280364159733,1.7156606881058416,1.714875629673809,1.742182179679534,1.742182179679534,1.742182179679534,0.9514593124136927,1.289111950556389
2021-09-23 00:00:00+00:00,2.202637351224614,1.7420007284155068,1.7299074216004184,1.7144619895467574,1.7132694452634019,1.7397925230098652,1.7397925230098652,1.7397925230098652,0.9491495406870203,1.2876544655021733
2021-09-24 00:00:00+00:00,2.241615079229962,1.7409156976234317,1.7329447935867701,1.7171860204742733,1.7154098389718428,1.7386728129426974,1.7386728129426974,1.7386728129426974,0.9483804450036195,1.2876471927469488
2021-09-27 00:00:00+00:00,2.2416252952230007,1.7413746158617156,1.726192764542408,1.7108883304966105,1.710718553175355,1.7391100834142696,1.7391100834142696,1.7391100834142696,0.9495238987855648,1.2883235147726664
2021-09-28 00:00:00+00:00,2.228270585941623,1.7364863169779234,1.7185949208337175,1.703493583280467,1.704697674423039,1.7342180909470293,1.7342180909470293,1.7342180909470293,0.9492103559393864,1.2870086192292673
2021-09-29 00:00:00+00:00,2.215482307023485,1.7417276270176052,1.7229368053560574,1.707951077919679,1.7088590864566318,1.7394435525327945,1.7394435525327945,1.7394435525327945,0.9487755091148603,1.2860309336852052
2021-09-30 00:00:00+00:00,2.220169606280937,1.7453827674227393,1.72275910598329,1.708060722569561,1.7100861147084736,1.7430650121022495,1.7430650121022495,1.7430650121022495,0.9475011682196762,1.282843832460961
2021-10-01 00:00:00+00:00,2.1998833455150173,1.7474722046627662,1.7257745127581248,1.7110203694220127,1.7126594864962996,1.7451510496455005,1.7451510496455005,1.7451510496455005,0.9490059855039144,1.2834137194420392
2021-10-04 00:00:00+00:00,2.230183103331197,1.7489173702534346,1.7252363925939573,1.7106061703345223,1.712841954492597,1.746555229443676,1.746555229443676,1.746555229443676,0.9485358041239352,1.2827180120187527
2021-10-05 00:00:00+00:00,2.244831771136777,1.7503488676938064,1.7235928203528272,1.709223383758982,1.7126860012210021,1.747944995206848,1.747944995206848,1.747944995206848,0.948110531218017,1.2837693795242757
2021-10-06 00:00:00+00:00,2.2834276521601984,1.7504060080813615,1.723755616906908,1.7093482264600848,1.712502610092541,1.7480107767066648,1.7480107767066648,1.7480107767066648,0.9489706687517525,1.2828866250587017
2021-10-07 00:00:00+00:00,2.2985848523177683,1.7503974422939566,1.7215071979797487,1.707257185987666,1.711035688698768,1.7480372770888162,1.7480372770888162,1.7480372770888162,0.951574809120199,1.2824586245823313
2021-10-08 00:00:00+00:00,2.26861942960299,1.7589994043758592,1.7320176696110738,1.7177190811006204,1.7208210732907487,1.7565948790122818,1.7565948790122818,1.7565948790122818,0.9518329944502786,1.2828152190764055
2021-10-11 00:00:00+00:00,2.263752126414146,1.7585007113365514,1.7308145223119962,1.716458377227921,1.7189842381065392,1.756088593640478,1.756088593640478,1.756088593640478,0.9501555701388282,1.2828669187941186
2021-10-12 00:00:00+00:00,2.247481062529321,1.7642904152413448,1.7366553756516327,1.7222405774702374,1.7248855516573758,1.7618891181816967,1.7618891181816967,1.7618891181816967,0.9512392373912537,1.2848799276439922
2021-10-13 00:00:00+00:00,2.2621445184519082,1.7666101499318185,1.7432511352340663,1.728798862615723,1.7296510540265282,1.7642034919254077,1.7642034919254077,1.7642034919254077,0.9517955774485941,1.2883816724509225
2021-10-14 00:00:00+00:00,2.2346140141217252,1.7688277180118281,1.7474252027521573,1.7329931387101938,1.7333375292192361,1.766447472623691,1.766447472623691,1.766447472623691,0.9525049243315028,1.2926983699442476
2021-10-15 00:00:00+00:00,2.202730237000974,1.7639620510665794,1.7448996857016217,1.730488433047317,1.7301935066211127,1.7616295848064996,1.7616295848064996,1.7616295848064996,0.9531969651582837,1.2975833617341432
2021-10-18 00:00:00+00:00,2.1996912424686546,1.7662459634301924,1.7445874547794054,1.7301446941530956,1.7305644119966945,1.7638921042388986,1.7638921042388986,1.7638921042388986,0.949195154678987,1.294794380824691
2021-10-19 00:00:00+00:00,2.184944927495212,1.767848616757452,1.7452929137821653,1.7308296468964766,1.7316005600720368,1.7655031695359216,1.7655031695359216,1.7655031695359216,0.9511926497338153,1.292484716229641
2021-10-20 00:00:00+00:00,2.177244046329832,1.7652264471766106,1.7325499696234636,1.7187535508966336,1.722742356896019,1.7628424675154095,1.7628424675154095,1.7628424675154095,0.9501434004978044,1.293640315833292
2021-10-21 00:00:00+00:00,2.168577899734321,1.76337625910005,1.728605990351129,1.7149608059297834,1.7198478907136125,1.761001560252895,1.761001560252895,1.761001560252895,0.9490607238530515,1.2923989496708892
2021-10-22 00:00:00+00:00,2.212684948841117,1.7598830485527674,1.7228396901910765,1.7094209368777091,1.7147397940818927,1.757498921882277,1.757498921882277,1.757498921882277,0.9461132819553408,1.29028456999012
2021-10-25 00:00:00+00:00,2.1819033307089026,1.765985437516133,1.7272752985471338,1.7138712355685628,1.719828011597695,1.763564934364885,1.763564934364885,1.763564934364885,0.9464071044376903,1.2908699778868113
2021-10-26 00:00:00+00:00,2.1565201827837477,1.762152123543871,1.7233627970486547,1.7099409108299704,1.71572649391869,1.7597431846415617,1.7597431846415617,1.7597431846415617,0.9424278748923829,1.2879515977293627
2021-10-27 00:00:00+00:00,2.168424395258892,1.7594934947418448,1.7205911189717897,1.7070273987759108,1.7131574524351316,1.7570929719008423,1.7570929719008423,1.7570929719008423,0.9424723775011031,1.2877116946632432
2021-10-28 00:00:00+00:00,2.158390421468983,1.7541896730921294,1.715063567025702,1.7015830713304156,1.7077530820688844,1.7518035612613536,1.7518035612613536,1.7518035612613536,0.9414715463125651,1.288057587884028
2021-10-29 00:00:00+00:00,2.152742419799459,1.7574557159546282,1.7227074808275102,1.7089111928718557,1.7138842174384628,1.7551045568026518,1.7551045568026518,1.7551045568026518,0.945580142987554,1.2915929090057778
2021-11-01 00:00:00+00:00,2.15985336483778,1.7558577081073798,1.7186169481777367,1.7049730114717132,1.7105320035722935,1.7535379557857842,1.7535379557857842,1.7535379557857842,0.9472090750980141,1.2934071542580623
2021-11-02 00:00:00+00:00,2.135371003973531,1.7586714880792478,1.720478378249629,1.7067913995795936,1.7124471605321248,1.7563385756891317,1.7563385756891317,1.7563385756891317,0.9467844342748176,1.292618532590381
2021-11-03 00:00:00+00:00,2.16836577229732,1.767412318655799,1.7279628195979055,1.714373194031595,1.7201527163135562,1.7650062739834962,1.7650062739834962,1.7650062739834962,0.9469063804351681,1.2932631427466288
2021-11-04 00:00:00+00:00,2.1606328584761365,1.7681232653503332,1.73276317745246,1.7189290396834422,1.722975172581687,1.765713790125744,1.765713790125744,1.765713790125744,0.9470832883660816,1.2946446987987488
2021-11-05 00:00:00+00:00,2.1479736103246907,1.771340103262268,1.7374290236526082,1.7234457762526116,1.7267277386932627,1.768911448702858,1.768911448702858,1.768911448702858,0.9473569351834931,1.293399544130372
2021-11-08 00:00:00+00:00,2.1461329146111945,1.7688049072056875,1.7360197485553381,1.7219733602444909,1.725104056952483,1.766360979616401,1.766360979616401,1.766360979616401,0.9459737518522647,1.2921387139141167
2021-11-09 00:00:00+00:00,2.155392300771132,1.7768593695100507,1.7447354490355416,1.7305352592671388,1.7340339132672888,1.7744470488007185,1.7744470488007185,1.7744470488007185,0.9490410627248926,1.2948140525238965
2021-11-10 00:00:00+00:00,2.1639171059636806,1.7736740193653013,1.742245461209774,1.7280053642866005,1.7314740057778866,1.7712596263404172,1.7712596263404172,1.7712596263404172,0.9477279438628562,1.294569704563347
2021-11-11 00:00:00+00:00,2.173572169137401,1.7733025388534098,1.7450930204864759,1.7306559941713977,1.7332505199209567,1.770882069836984,1.770882069836984,1.770882069836984,0.9460860225784277,1.293220316408924
